A1,A2,A2a,A2a1,A3_0,A3_1,A3_2,A3_3,A3_4,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3,B3a,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B4_10,B4_11,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B9a,B10,B10a,B11,B111_0,B111_1,B111_2,B111_3,B111_4,B111_5,B111_6,B111_7,B111_8,B111_9,B12,B121,B122,B123,B124,B13,B131,B132_0,B132_1,B132_2,B132_3,B132_4,B132_5,B132_6,B132_7,B132_8,B132_9,B132_10,B132_11,B132_12,B132_13,B132_14,B132_15,C1,C1a,C1b,C1c,C1d,C2,C2a_0,C2a_1,C2a_2,C2a_3,C2a_4,C2a_5,C2a_6,C2b_0,C2b_1,C2b_2,C2b_3,C2b_4,C2b1,C3,C3a,C4,C5_0,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,C71,C72,C73,C74,C75,C71a,C72a,C73a,C74a,C75a,C8,C9,C9a,E1,E2,E2Y,E2M,E3,E41,E42,E42a,E5,E6,E7a,E7b,CODE,YY,CC,CITY,ENERGY_CODE,WI
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,4,3,.,2,.,4,.,0,,,,1,1,,,,,,,2,.,3,.,3,.,3,.,3,.,8,.,1,0,,1,,,,,1,,,2,,2,2,3,2,1,0,1,,,,,,,,,,,,,,,1,50,,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,1,1,,,,4,1,1,,1,1,,,,,,6,2,.,1,9,.,.,1,13,2,4,4,1,1,2,111440,1996,1998,1,1,58
1,2,,.,0,1,,,,0,,,1,,1,,,,,2,,1,,9,.,2,.,4,.,1,,,,,,,,,,,,3,.,2,.,2,.,3,.,2,.,8,.,1,0,,1,,,,1,1,,,1,2,,,,2,,0,,,,,,,,,,,,,,,1,,,,,,2,0,,1,,,,,0,,1,,,,3,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,5,7,.,,10,38,12,1,13,1,,1,1,2,,111442,2005,1794,1,1,58
1,2,,.,0,1,,,,0,,1,,,,,,,,2,,1,,9,45,2,.,1,.,1,,,,,,,,,,,,4,.,3,.,6,.,3,.,3,.,8,15,1,0,,,,,,,1,,,2,,,2,2,1,,9,,,,,,,,,,,,,,,,2,,2,,,1,9,,,,,,,9,,,,,,3,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,6,5,.,1,9,.,.,2,11,2,4,4,1,1,2,111443,2003,1769,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,1,,,,2,,1,,4,.,5,.,4,.,0,,,1,1,,,1,1,,1,1,4,.,3,.,1,.,8,.,6,.,5,.,2,9,,,,,,,,,,2,,2,4,2,2,1,0,1,1,1,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,3,.,6,0,1,1,1,1,1,,5,1,1,1,1,1,,,,,,6,12,.,1,7,.,.,2,11,1,,1,1,2,1,111448,2013,2494,1,6,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,9,92,4,.,2,.,0,,,,1,1,,,1,1,1,,4,.,2,.,5,.,5,.,5,.,3,.,2,9,,,,,,,,,,2,,2,3,1,2,,0,1,,,1,,,,,,,,,,,,1,52,,,,2,1,,,,,,,0,,1,,,,5,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,2,8,.,1,7,.,.,2,12,1,,1,1,2,1,111450,2000,1587,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,4,.,2,.,2,.,0,,,,,,1,1,1,1,,,3,.,4,.,3,.,3,.,3,.,4,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,,,1,,1,,,,,,,,,,,1,69.5,,,,1,9,,,,,,,9,,,,,,2,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,5,8,.,1,7,.,.,3,12,1,,1,1,2,1,111451,2011,1798,1,1,58
1,2,,.,0,1,,,,0,1,,1,,1,,,,,2,,2,4,7,.,4,.,4,.,0,,,,1,1,1,1,1,,,,4,.,4,.,4,.,6,.,8,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,1,,,,,,,,,,,,,,1,35,,,,2,0,,1,,,,,0,1,,,,500,5,.,6,0,1,1,,,,,4,1,1,,1,2,,,,,1100,2,9,.,2,7,.,.,2,9,1,,3,3,1,2,111452,2008,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,,,8,.,1,.,6,.,1,,,,,,,,,,,,2,.,,.,1,.,,.,2,.,,.,1,0,,1,,1,,1,1,,,2,,,,,1,,9,,,,,,,,,,,,,,,,1,63,,,,1,9,,,,,,,9,,,,,,1,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,2,1,.,,8,.,.,2,11,1,,1,1,1,2,111453,1999,1997,1,1,58
1,3,,.,0,1,,,,0,1,,1,,1,,,1,,2,,1,,7,.,5,.,5,.,0,,,,,1,,1,,,,1,4,.,2,.,7,.,5,.,5,.,3,.,2,9,,,,,,,,,,1,1,,,,1,,9,,,,,,,,,,,,,,,,2,50,2,,,2,0,,1,,1,,,0,,,,1,,4,.,3,0,1,1,,,,,1,1,,1,1,2,,,,,2500,5,9,.,1,7,.,.,3,11,1,,1,1,2,1,111454,2012,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,1,2,1,,9,.,4,.,1,.,0,,,,,,,,,1,,,5,.,2,.,2,.,4,.,4,.,8,.,1,0,1,1,,,,1,,,,1,,,,,1,,9,,,,,,,,,,,,,,,,2,,5,,,1,9,,,,,,,9,,,,,,10,.,1,0,1,,,,,,2,1,1,,2,2,,,,3200,3200,1,5,.,1,9,.,.,1,11,1,,1,1,1,,111455,2010,2362,1,5,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,3,.,3,.,4,.,0,,,,1,1,1,1,,,,,4,.,6,.,4,.,6,.,4,.,7,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,2,87,3,,,1,9,,,,,,,9,,,,,,6,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,5,11,.,1,9,.,.,3,13,1,,1,1,2,1,111457,2014,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,4,.,3,.,3,.,0,,,,1,1,1,1,,,,,4,.,1,.,1,.,5,.,6,.,2,.,1,0,,,,,,,,1,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,2,63,5,,,2,0,,1,,,,,0,,1,,,,4,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,6,7,.,1,10,38,10,2,13,1,,3,1,2,1,111460,2013,1798,1,1,58
1,1,1,1,0,1,,,,0,1,1,,,1,,,,,2,,1,,6,.,1,.,6,.,0,,,1,1,,,,1,1,1,,5,.,12,.,6,.,8,.,5,.,6,.,1,0,,1,,,,1,1,,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,2,84,,,,1,9,,,,,,,9,,,,,,11,.,,0,1,,,,,,7,,1,1,1,1,,,,,,6,5,.,1,9,.,.,,13,1,,1,1,1,2,111461,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,4,3,.,2,.,3,.,0,,,,1,1,,1,1,,,,4,.,1,.,1,.,5,.,7,.,4,.,1,0,,1,,,,1,1,,,2,,2,4,2,1,,9,,,,,,,,,,,,,,,,2,60,3,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,1,1,,,,5,1,1,,1,1,,,,,,6,4,.,1,7,.,.,3,13,1,,1,1,1,2,111463,2005,1999,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,7,.,2,.,6,.,0,,,,,,,1,1,1,1,,2,.,5,.,3,.,3,.,3,.,6,.,2,9,,,,,,,,,,1,1,,,,2,,0,1,,,,,,,,,,,,,,1,2,70,3,,,2,0,,1,,,,,0,1,,,,300,4,.,1,0,1,,1,1,,,6,1,1,,1,2,,,,,3000,5,9,.,1,8,.,.,3,13,1,,1,1,1,2,111468,2011,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,4,.,2,.,6,10,0,,,,,1,1,1,1,,,,3,.,2,.,1,.,3,.,3,.,6,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,,,,,,1,,1,,,,,,,1,55,,,,2,0,,1,,,,,0,,,1,,,5,.,3,0,1,,,,,,1,1,1,,1,2,,,,,1000,3,5,.,1,8,.,.,1,,,,1,1,2,1,111469,2012,1798,1,1,58
1,1,4,.,0,1,,,,0,1,,,,1,,,,,2,,1,,,.,,.,,.,1,,,,,,,,,,,,,.,,.,,.,3,.,2,.,8,.,1,0,,,,,,,1,,,1,2,,,,2,,0,1,,1,,,,,,,,,,,,,1,6,,,,2,1,,,,,,,0,1,,,,1000,8,.,1,0,1,,,,,,1,1,1,1,1,1,,,,,,,4,.,1,8,.,.,2,12,2,,1,1,1,2,111472,2008,1794,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,2,6,7,.,3,.,3,.,0,,,,1,1,1,1,,,,,4,.,2,.,2,.,,.,,.,4,.,,9,,,,,,,,,,2,,,,,2,,1,,,,,,,,,,,,,,,,2,,4,,,1,9,,,,,,,9,,,,,,4,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,4,6,.,1,10,40,8,1,13,1,,1,1,1,2,111473,2006,1794,1,1,58
1,2,,.,0,1,,,,0,,1,,,,1,,,,2,,1,,6,.,2,.,5,.,0,,,1,1,1,1,,,,,,4,.,6,.,,.,4,.,3,.,3,.,1,0,,1,,,,,,,1,2,,,,,2,,1,,,,,,,,,,,,,,,,1,80,,,,1,9,,,,,,,9,,,,,,3,.,5,0,1,1,,,,,2,1,1,,1,1,,,,,,6,7,.,2,9,.,.,1,12,1,,1,1,1,2,111474,2008,2362,1,1,58
1,2,,.,0,1,,,,0,1,,1,,1,,,1,,2,,1,,1,.,4,.,3,.,0,,,,,,,1,,,1,1,3,.,2,.,1,.,5,.,3,.,8,.,2,9,,,,,,,,,,1,1,,,,2,1,1,,,,,,,,,,,,,,,,2,90,3,,,2,0,,1,1,1,1,,0,1,,,,500,5,.,1,0,1,,1,,,,2,1,1,,1,2,,,,,2000,2,8,.,1,8,.,.,3,11,2,2,1,1,1,2,111477,2017,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,4,.,3,.,5,.,0,,,,,,1,,1,,,,3,.,3,.,1,.,4,.,5,.,6,.,1,0,,,,,1,1,1,,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,2,,3,,,2,0,,,,1,,,0,,,,,,3,.,2,0,1,1,,,,,7,1,1,1,1,1,,,,,,2,10,.,1,7,.,.,2,12,1,,2,1,2,1,111478,2012,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,7,.,5,.,2,.,0,1,1,1,1,,,,,,,,5,.,8,.,6,.,5,.,5,.,2,.,2,9,,,,,,,,,,1,1,,,,2,,1,,,,,,,,,,,,,,,,2,,,,,2,0,,1,,,,,1,,,,,,5,.,4,0,1,1,1,,,,2,1,1,,1,2,,,,,3000,6,12,.,,8,.,.,2,11,,,,1,1,2,111479,2012,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,1,,,,2,,1,,2,.,1,.,5,.,0,,,,,,,,,,1,1,3,.,3,.,1,.,3,.,3,.,8,10,2,9,,,,,,,,,,2,,2,4,,2,1,0,1,,,,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,1,,,,3,1,1,2,1,1,,,1500,,,5,5,.,1,8,.,.,2,13,1,,1,1,1,2,111480,2015,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,1,,,,2,,1,,9,56,5,.,3,.,1,,,,,,,,,,,,5,.,2,.,5,.,8,.,6,.,2,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,1,,,,,,,,,,,,,1,57.9,,,,1,9,,,,,,,9,,,,,,6,.,,0,1,,,,,,2,1,1,,1,2,,,,,1500,3,13,.,1,7,.,.,3,11,1,,1,1,2,1,111481,2004,1794,1,1,58
1,2,,.,0,1,,,,0,1,,1,,,,,,,2,,2,5,9,49,2,.,4,.,0,,,,,1,1,1,1,,,,3,.,6,.,3,.,3,.,3,.,3,.,1,0,,,,,,,,1,,2,,2,1,2,2,1,0,1,,1,,1,,,,,,,,,,,1,12,,,,2,0,,1,,,,,0,,1,,,,2,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,4,4,.,1,8,.,.,4,13,2,11,1,1,2,1,111484,2003,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,65,2,.,3,.,0,,,,1,,,,,1,1,,2,.,4,.,4,.,3,.,3,.,1,.,1,0,,1,,,,,,1,,2,,2,5,2,2,1,0,1,,,,,,,,1,,,,,,1,1,45,,,,1,9,,,,,,,9,,,,,,2,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,1,4,.,1,9,.,.,4,12,1,,1,1,2,1,111486,2004,1584,1,1,58
1,2,,.,0,1,,1,,0,1,1,,,,,,,,2,,2,1,3,.,2,.,1,.,0,,,,,,,,,,1,1,2,.,3,.,2,.,2,.,1,.,4,.,2,9,,,,,,,,,,2,,2,4,2,2,1,0,1,,,,,,,,,,,,,,,1,70,,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,,,,,,1,1,1,1,1,1,,,,,,5,1,.,1,8,.,.,3,12,1,,1,2,2,1,111488,2013,1987,1,1,58
2,2,,.,0,1,,,,0,1,,,,,1,,,,2,,1,,3,.,2,.,4,.,0,,,1,,,,,,1,,,3,.,3,.,1,.,4,.,4,.,8,.,1,0,1,1,,,1,,,,,2,,,2,2,2,,0,1,,,,,,,,,,,,,,,1,45,,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,4,4,.,1,9,.,.,2,12,1,,1,1,1,2,111491,2005,1497,1,1,58
1,2,,.,0,1,,,,0,1,1,1,,,1,,1,,2,,1,,2,.,4,.,1,.,0,1,1,1,,,,,,,,,4,.,2,.,2,.,4,.,3,.,8,8,2,9,,,,,,,,,,2,,2,2,1,2,1,0,,,,1,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,2,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,4,10,.,1,6,.,.,3,11,1,,3,1,1,2,111494,2016,1496,1,1,58
2,2,,.,0,1,,,,0,1,1,,,1,,,,,2,,1,,7,.,3,.,2,.,0,,,,1,1,,,1,1,,,4,.,7,.,6,.,5,.,6,.,4,.,2,9,,,,,,,,,,1,,1,,,2,1,0,,1,,,1,,1,,,,1,,,,,2,50,3,,,2,0,,1,,,,,0,,,1,,,3,.,6,0,1,,1,,,,2,1,1,,1,2,,,,,600,2,9,.,1,9,.,.,5,9,1,,1,1,1,2,111496,2013,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,45,2,.,3,.,0,,,,1,,,,,1,,,2,.,3,.,3,.,5,.,4,.,3,.,1,0,,,,1,,,,1,,2,,1,1,2,2,1,0,,,,1,,,,,1,,,,,,,1,45,,,,1,9,,,,,,,9,,,,,,4,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,2,3,.,1,9,.,.,3,12,2,11,1,1,2,1,111501,2003,1584,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,3,.,4,.,2,.,0,,,,,1,1,1,1,1,1,,5,.,6,.,3,.,5,.,3,.,5,.,2,9,,,,,,,,,,1,1,,,,2,,0,1,,,,,,,,,,,,,,,2,,3,,,2,0,,,1,,1,,0,,,1,,,4,.,4,0,1,,,,,,1,1,1,,1,2,,,,,3200,6,12,.,1,7,.,.,3,11,1,,1,1,1,2,111503,2016,1987,1,1,58
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,2,3,4,.,4,.,4,.,0,1,,,,,,,,1,1,1,4,.,2,.,2,.,5,.,4,.,5,.,2,9,,,,,,,,,,1,1,,,,2,,0,1,,,,,,,,1,,,,,,,1,40,,,,1,9,,,,,,,9,,,,,,6,.,4,0,1,,,,,,1,1,1,,1,2,,,,,3500,6,8,.,1,7,.,.,3,11,1,,5,1,1,2,111504,2012,1987,1,1,58
1,2,,.,0,1,,,,0,1,,1,,,,,,,2,,1,,9,43,2,.,3,.,0,1,1,,,,,,,,,,2,.,2,.,1,.,3,.,3,.,2,.,,9,,,,,,,,,,2,,2,2,2,2,1,0,1,,,,,,,,1,,,,,,,1,47,,,,1,9,,,,,,,9,,,,,,2,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,6,6,.,1,9,.,.,2,11,2,10,3,1,1,2,111506,2003,1598,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,3,.,2,.,2,.,0,,,,1,,,1,,,,,4,.,4,.,3,.,5,.,4,.,5,.,1,0,,1,,,,1,1,,,2,,1,1,,2,1,1,,,,,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,1,,,,,2,1,1,,1,1,,,,,,6,7,.,1,7,.,.,2,11,1,,1,1,2,1,111510,2011,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,56,4,.,3,.,0,1,,,,,,,1,1,1,,4,.,3,.,4,.,4,.,5,.,4,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,2,70,3,,,1,9,,,,,,,9,,,,,,4,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,7,9,.,1,8,.,.,3,,2,13,1,1,1,2,111512,2004,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,5,.,,.,,.,1,,,,,,,,,,,,,.,,.,,.,,.,,.,,.,2,9,,,,,,,,,,2,,2,,,2,1,0,1,,,,,,,,,,,,,,,2,,,,,1,9,,,,,,,9,,,,,,,.,,0,1,,,,,,,1,1,,1,1,,,,,,,,.,1,9,.,.,1,11,1,,1,1,1,2,111513,2002,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,67,2,.,2,.,0,1,,,,,,,,,,1,2,.,3,.,3,.,3,.,4,.,6,.,2,9,,,,,,,,,,2,,1,1,2,2,,0,1,,,,,,,,1,,,,,,,2,48,3,,,1,9,,,,,,,9,,,,,,3,.,5,0,1,,,,,,1,1,1,2,1,1,,,900,,,2,7,.,1,9,.,.,1,13,2,12,1,1,1,2,111514,2002,1598,1,1,58
1,2,,.,0,1,,1,,0,1,1,,,,,,,,2,,1,,4,.,1,.,2,.,0,,,,1,1,1,1,1,1,1,,5,.,7,.,,.,5,.,4,.,3,.,1,0,1,1,,,1,,1,,,2,,1,1,2,2,1,0,1,,,,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,9,.,5,0,1,,,,,,7,1,1,,1,1,,,,,,2,4,.,1,7,.,.,2,10,1,,1,1,1,2,111516,2010,1794,1,1,58
1,2,,.,0,1,,,,0,1,,1,,1,1,,,,2,,1,,7,.,,.,4,.,0,,,,1,1,,,,1,1,,4,.,,.,,.,,.,,.,,.,1,0,,,,,,,1,,,1,,,,,2,,0,1,1,,,,,,,,,,,,,,1,80,,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,,1,,,,2,1,1,,2,2,,,,650,650,5,9,.,1,10,.,.,,12,1,,1,1,1,2,111517,2013,1987,1,1,58
1,2,,.,0,1,,1,,0,1,1,,,,,,,,2,,2,5,6,.,4,.,3,.,0,,,,,,1,1,1,1,,,3,.,4,.,3,.,3,.,2,.,7,.,1,0,1,1,,1,,,1,,,2,,,,2,2,1,1,,,,,,,,,,,,,,,,1,,,,,2,0,,1,,,,,0,,1,,,,10,.,6,0,1,,,,,,2,1,1,,1,1,,,,,,4,2,.,1,8,.,.,3,11,2,3,1,1,1,2,111519,2005,1598,1,1,58
1,2,,.,0,1,,,,0,1,1,1,,1,1,,,,2,,1,,3,.,3,.,4,.,0,,,,1,,1,,1,1,1,,3,.,5,.,4,.,4,.,8,.,3,.,1,0,1,1,,,,1,1,,,1,,,,,2,1,0,1,,,,,,,,,,,,1,,,2,72,3,,,2,0,,1,,1,,,0,1,,,,250,4,.,2,0,1,,1,,,,3,1,1,,2,1,,,,,,2,3,.,1,9,.,.,3,,1,,1,1,1,2,111520,2013,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,4,6,.,4,.,2,.,0,,,,,,,1,,,,1,5,.,5,.,5,.,5,.,3,.,6,.,1,0,,1,,,,,1,,,2,,2,4,2,2,1,0,1,,,,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,,,,2,1,1,,1,1,,,,,,3,7,.,1,7,.,.,2,11,2,9,1,1,1,2,111523,2010,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,3,.,3,.,0,,,,1,1,1,1,1,1,1,,5,.,8,.,5,.,4,.,3,.,3,.,2,9,,,,,,,,,,2,,2,3,2,1,,9,,,,,,,,,,,,,,,,2,70,3,,,1,9,,,,,,,9,,,,,,6,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,4,8,.,1,10,.,.,2,7,1,,4,1,1,2,111525,2002,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,2,.,5,.,0,,,,,,,,,,1,1,1,.,3,.,4,.,2,.,1,.,7,.,1,0,,,,,,,1,,,2,,2,5,3,2,1,0,1,,,,,,,,,,,,,1,,2,65,3,,,1,9,,,,,,,9,,,,,,4,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,2,2,.,1,8,.,.,3,11,1,,2,1,1,2,111526,2012,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,8,.,2,.,2,.,0,,,,,1,1,1,1,,,,3,.,3,.,2,.,3,.,3,.,8,8,2,9,,,,,,,,,,2,,,1,,2,1,0,1,,,,,,,,1,,,,,,,2,60,3,,,1,9,,,,,,,9,,,,,,5,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,7,4,.,1,7,.,.,3,13,1,,1,1,2,1,111530,2010,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,3,.,5,.,0,,,,,1,,,,1,,,3,.,2,.,2,.,3,.,2,.,8,.,1,0,,,,,,,,1,,2,,2,1,2,2,,0,1,,,,,,,,,,,,,,,2,,,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,6,6,.,1,10,39,4,1,13,2,1,1,1,1,2,111531,2003,1998,1,5,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,,.,3,.,4,.,0,,,,1,,,,,,,,4,.,2,.,1,.,,.,,.,6,.,1,0,,,,,,,1,,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,9,,,,,,4,.,,0,1,,,,,,1,1,1,,1,1,,,,,,6,7,.,1,9,.,.,1,11,2,11,1,1,1,2,111532,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,8,.,3,.,3,.,0,,,1,1,1,,,1,1,1,1,6,.,5,.,3,.,4,.,2,.,6,.,2,9,,,,,,,,,,2,,,,,2,,0,,,,,,,,,1,,,,,,,2,60,,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,2,8,.,1,9,.,.,3,8,1,,5,1,1,2,111533,2010,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,6,.,4,.,4,.,0,,,,1,1,1,1,1,,,,4,.,2,.,6,.,4,.,3,.,8,10,1,0,,1,,,,1,1,,,1,1,,,,2,4,0,1,1,,,,,,,1,,,,,,,2,89.5,3,,,2,0,,,,1,,,0,,,1,,,6,.,3,0,1,1,1,,,,6,1,1,,1,2,,,,,3500,4,10,.,,,.,.,,,,,,,,,111534,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,1,,,,2,,2,3,5,.,,.,4,.,0,,,,1,,,,,,,,5,.,3,.,,.,,.,,.,1,.,1,0,,,,,,,1,1,,2,,,3,3,2,,0,1,,,,,,,,,,,,,,,2,65,,,,2,0,,1,1,,,,0,1,,,,5000,7,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,3,12,.,1,9,.,.,1,13,2,1,1,1,1,2,111536,2005,1794,1,1,58
2,2,,.,0,1,,,,0,,1,,,,,,,,2,,1,,1,.,7,.,3,.,0,,,,,,1,,,,,,3,.,3,.,,.,,.,,.,,.,,9,,,,,,,,,,2,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,9,,,,,,,.,,1,,,,,,,,1,1,,1,1,,,,,,2,8,.,1,7,.,.,3,13,1,,1,3,1,3,111537,2017,1998,1,1,58
2,2,,.,0,1,,,,0,,1,,,1,,,,,2,,2,4,6,.,2,.,5,.,0,,,,1,,,,,,,,3,.,2,.,1,.,4,.,2,.,4,.,1,0,,,,,,,,1,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,,,,,,,9,,,,,,,9,,,,,,,.,3,0,1,1,,,,,,1,1,,1,1,,,,,,6,,.,1,10,.,.,1,13,1,,,1,2,,111539,2011,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,1,.,4,.,0,,,,1,1,,1,1,,,,3,.,6,.,3,.,2,.,2,.,,.,1,0,,,,,,,,1,,2,,2,4,2,2,1,0,1,,,,,,,,,,,,,,,1,70,,,,1,9,,,,,,,9,,,,,,2,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,2,3,.,1,9,.,.,3,12,1,,1,1,2,1,111540,2004,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,2,.,2,.,1,.,0,,,1,,1,,,1,,1,,3,.,,.,1,.,2,.,1,.,8,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,,,,,,,1,1,,1,1,,,,,,1,5,.,1,9,.,.,1,13,1,,1,1,1,2,111544,2016,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,4,.,3,.,2,.,0,,,,1,1,,,,1,1,,3,.,6,.,5,.,3,.,2,.,5,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,,,,,,,,,,,,,,1,,2,60,3,,,1,9,,,,,,,9,,,,,,2,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,2,7,.,1,10,.,.,1,13,1,,1,1,2,1,111546,2014,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,3,3,.,3,.,6,.,0,,,,1,1,1,1,,,,,3,.,3,.,3,.,3,.,6,.,8,12,2,9,,,,,,,,,,2,,2,3,2,2,4,0,1,,,,,,,,,,,,,,,2,52,2,,,2,0,,,1,,,,0,,1,,,,3,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,7,3,.,1,8,.,.,2,13,1,,5,1,1,2,111547,2012,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,1,,,,2,,1,,7,.,3,.,3,.,0,,,1,,,,,,,,,5,.,1,.,1,.,5,.,4,.,6,.,1,0,,1,,,,,1,,,1,2,,,,2,1,0,1,,,,,,,,1,,,,,,,1,61,,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,1,1,1,1,1,1,,,,,,3,8,.,1,10,41,11,1,13,1,,1,1,1,2,111548,2011,1798,1,1,58
